ID;Short Name;Long Name;Route Type;Color;Route URL;Shape;geo_point_2d
323;IC;Schaerbeek -- Courtrai;Train;#39D709;;"{""coordinates"": [[[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245]], [[3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]]], ""type"": ""MultiLineString""}";50.9307174088, 3.82061638848
205;IC;Brussels Airport - Zaventem -- Ostende;Train;#996B8F;;"{""coordinates"": [[[2.92581, 51.22821], [3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.482072, 50.89646]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245], [3.391627, 50.83366], [3.495013, 50.82639], [3.600388, 50.85012], [3.6984, 50.8743], [3.733242, 50.87568], [3.81441, 50.8691], [3.85747, 50.8913], [3.880616, 50.89722], [3.896657, 50.90165], [3.922418, 50.90719], [3.987525, 50.91105], [4.023957, 50.90684], [4.050617, 50.90327], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.482072, 50.89646]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245], [3.391627, 50.83366], [3.495013, 50.82639], [3.600388, 50.85012], [3.6984, 50.8743], [3.733242, 50.87568], [3.81441, 50.8691], [3.85747, 50.8913], [3.880616, 50.89722], [3.896657, 50.90165], [3.922418, 50.90719], [3.987525, 50.91105], [4.023957, 50.90684], [4.050617, 50.90327], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.482072, 50.89646]], [[4.482072, 50.89646], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [4.050617, 50.90327], [4.023957, 50.90684], [3.987525, 50.91105], [3.922418, 50.90719], [3.896657, 50.90165], [3.880616, 50.89722], [3.85747, 50.8913], [3.81441, 50.8691], [3.733242, 50.87568], [3.6984, 50.8743], [3.600388, 50.85012], [3.495013, 50.82639], [3.391627, 50.83366], [3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516]], [[4.482072, 50.89646], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [2.92581, 51.22821]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.482072, 50.89646]], [[4.482072, 50.89646], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [2.92581, 51.22821]], [[4.482072, 50.89646], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [3.710673, 51.0359], [3.655201, 51.04729], [3.576856, 51.06431], [3.53621, 51.07321], [3.48737, 51.08391], [3.447848, 51.0923], [3.38673, 51.10761], [3.32989, 51.12801], [3.25747, 51.15411], [3.21673, 51.19723], [2.92581, 51.22821]], [[3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [2.92581, 51.22821]], [[4.482072, 50.89646], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [4.050617, 50.90327], [4.023957, 50.90684], [3.987525, 50.91105], [3.922418, 50.90719], [3.896657, 50.90165], [3.880616, 50.89722], [3.85747, 50.8913], [3.81441, 50.8691], [3.733242, 50.87568], [3.6984, 50.8743], [3.600388, 50.85012], [3.495013, 50.82639], [3.391627, 50.83366], [3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [2.92581, 51.22821]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.482072, 50.89646]], [[2.92581, 51.22821], [3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.482072, 50.89646]], [[4.482072, 50.89646], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [4.050617, 50.90327], [4.023957, 50.90684], [3.987525, 50.91105], [3.922418, 50.90719], [3.896657, 50.90165], [3.880616, 50.89722], [3.85747, 50.8913], [3.81441, 50.8691], [3.733242, 50.87568], [3.6984, 50.8743], [3.600388, 50.85012], [3.495013, 50.82639], [3.391627, 50.83366], [3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [2.92581, 51.22821]]], ""type"": ""MultiLineString""}";50.9737971743, 3.60981557767
78;IC;Ans -- Waremme;Train;#C4DCE5;;"{""coordinates"": [[[5.5097, 50.66121], [5.46055, 50.65861], [5.42956, 50.66181], [5.39845, 50.66405], [5.3676, 50.66991], [5.32141, 50.67861], [5.286398, 50.68507], [5.24948, 50.69455]]], ""type"": ""MultiLineString""}";50.6709855225, 5.37889126816
411;L;Rochefort-Jemelle -- Ciney;Train;#AA939C;;"{""coordinates"": [[[5.091406, 50.29105], [5.10778, 50.26777], [5.12426, 50.26237], [5.194376, 50.24904], [5.301096, 50.22413], [5.31389, 50.20282], [5.266697, 50.1604]]], ""type"": ""MultiLineString""}";50.2334574882, 5.22036043585
418;ICT;Charleroi-Sud -- Blankenberge;Train;#D1164C;;"{""coordinates"": [[[3.13386, 51.31243], [3.201796, 51.22312], [3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.228449, 50.741], [3.245961, 50.7139], [3.354835, 50.62989], [3.39694, 50.61313], [3.45131, 50.56963], [3.495523, 50.54756], [3.526178, 50.52736], [3.592777, 50.5137], [3.666308, 50.50546], [3.698768, 50.48257], [3.724245, 50.46454], [3.820255, 50.44286], [3.856541, 50.44983], [3.885583, 50.45258], [3.942542, 50.45386], [3.956093, 50.47164], [4.007808, 50.46988], [4.059987, 50.47075], [4.09852, 50.46954], [4.126349, 50.47446], [4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471]], [[4.43857, 50.40471], [4.39422, 50.41217], [4.325381, 50.43331], [4.28844, 50.43496], [4.263829, 50.44796], [4.24737, 50.458], [4.190611, 50.46498], [4.126349, 50.47446], [4.09852, 50.46954], [4.059987, 50.47075], [4.007808, 50.46988], [3.956093, 50.47164], [3.942542, 50.45386], [3.885583, 50.45258], [3.856541, 50.44983], [3.820255, 50.44286], [3.724245, 50.46454], [3.698768, 50.48257], [3.666308, 50.50546], [3.592777, 50.5137], [3.526178, 50.52736], [3.495523, 50.54756], [3.45131, 50.56963], [3.39694, 50.61313], [3.354835, 50.62989], [3.245961, 50.7139], [3.228449, 50.741], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723], [3.201796, 51.22312], [3.13386, 51.31243]]], ""type"": ""MultiLineString""}";50.695846888, 3.58425866457
570;P;Liege-Guillemins -- Namur;Train;#D16981;;"{""coordinates"": [[[5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]], [[4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724]]], ""type"": ""MultiLineString""}";50.5347590113, 5.22035761383
466;P;Bruxelles-Midi -- Genk;Train;#3E2A01;;"{""coordinates"": [[[5.497683, 50.96706], [5.408383, 50.95581], [5.350226, 50.95485], [5.327631, 50.93082], [5.292867, 50.88683], [5.17665, 50.81762], [5.07966, 50.74793], [5.03632, 50.76396], [4.99422, 50.77213], [4.92581, 50.80802], [4.83552, 50.83628], [4.715868, 50.88228], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571]], [[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228], [4.83552, 50.83628], [4.92581, 50.80802], [4.99422, 50.77213], [5.03632, 50.76396], [5.07966, 50.74793], [5.17665, 50.81762], [5.292867, 50.88683], [5.327631, 50.93082], [5.350226, 50.95485], [5.408383, 50.95581], [5.497683, 50.96706]]], ""type"": ""MultiLineString""}";50.8621471687, 4.92346184977
356;S63;Erquelinnes -- Charleroi-Sud;Train;#9E1A38;;"{""coordinates"": [[[4.11356, 50.30419], [4.13231, 50.31018], [4.15843, 50.31264], [4.186832, 50.31633], [4.212787, 50.32117], [4.260957, 50.34647], [4.28891, 50.34274], [4.30874, 50.36369], [4.35098, 50.37731], [4.388764, 50.39747], [4.43857, 50.40471]], [[4.43857, 50.40471], [4.388764, 50.39747], [4.35098, 50.37731], [4.30874, 50.36369], [4.28891, 50.34274], [4.260957, 50.34647], [4.212787, 50.32117], [4.186832, 50.31633], [4.15843, 50.31264], [4.13231, 50.31018], [4.11356, 50.30419]]], ""type"": ""MultiLineString""}";50.3512722368, 4.27721859061
355;L;Luxembourg (l) -- Athus;Train;#2415B8;;"{""coordinates"": [[[6.133333, 49.6], [5.878681, 49.55425], [5.845025, 49.55128], [5.824932, 49.55175]], [[5.824932, 49.55175], [5.828944, 49.56334]], [[5.828944, 49.56334], [5.824932, 49.55175], [5.845025, 49.55128]], [[5.845025, 49.55128], [5.878681, 49.55425], [6.133333, 49.6]], [[5.878681, 49.55425], [5.845025, 49.55128], [5.824932, 49.55175]], [[6.133333, 49.6], [5.878681, 49.55425]], [[5.845025, 49.55128], [5.878681, 49.55425]], [[5.878681, 49.55425], [6.133333, 49.6]]], ""type"": ""MultiLineString""}";49.572888256, 5.97876415426
289;IC;Liers -- Namur;Train;#A2324B;;"{""coordinates"": [[[5.566829, 50.69818], [5.600094, 50.69246], [5.622762, 50.66091], [5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455]], [[5.566829, 50.69818], [5.600094, 50.69246], [5.622762, 50.66091], [5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879]], [[4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]], [[5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879]], [[5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635], [5.622762, 50.66091], [5.600094, 50.69246], [5.566829, 50.69818]]], ""type"": ""MultiLineString""}";50.5572005501, 5.28410872522
288;IC;Liege-Saint-Lambert -- Mons;Train;#1E1408;;"{""coordinates"": [[[3.942542, 50.45386], [3.956093, 50.47164], [4.007808, 50.46988], [4.059987, 50.47075], [4.09852, 50.46954], [4.126349, 50.47446], [4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101], [4.542787, 50.42383], [4.55265, 50.42915], [4.58455, 50.42953], [4.608824, 50.43223], [4.630534, 50.4492], [4.66263, 50.45095], [4.66939, 50.45255], [4.69381, 50.45275], [4.73355, 50.43954], [4.762371, 50.44333], [4.8063, 50.45624], [4.82842, 50.45774], [4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635]], [[5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879], [4.82842, 50.45774], [4.8063, 50.45624], [4.762371, 50.44333], [4.73355, 50.43954], [4.69381, 50.45275], [4.66939, 50.45255], [4.66263, 50.45095], [4.630534, 50.4492], [4.608824, 50.43223], [4.58455, 50.42953], [4.55265, 50.42915], [4.542787, 50.42383], [4.52186, 50.4101], [4.468512, 50.39272], [4.43857, 50.40471], [4.39422, 50.41217], [4.325381, 50.43331], [4.28844, 50.43496], [4.263829, 50.44796], [4.24737, 50.458], [4.190611, 50.46498], [4.126349, 50.47446], [4.09852, 50.46954], [4.059987, 50.47075], [4.007808, 50.46988], [3.956093, 50.47164], [3.942542, 50.45386]], [[5.566698, 50.62455], [5.56113, 50.6403], [5.570451, 50.64635]], [[3.942542, 50.45386], [3.956093, 50.47164], [4.007808, 50.46988], [4.059987, 50.47075], [4.09852, 50.46954], [4.126349, 50.47446], [4.190611, 50.46498], [4.24737, 50.458], [4.263829, 50.44796], [4.28844, 50.43496], [4.325381, 50.43331], [4.39422, 50.41217], [4.43857, 50.40471], [4.468512, 50.39272], [4.52186, 50.4101], [4.542787, 50.42383], [4.55265, 50.42915], [4.58455, 50.42953], [4.608824, 50.43223], [4.630534, 50.4492], [4.66263, 50.45095], [4.66939, 50.45255], [4.69381, 50.45275], [4.73355, 50.43954], [4.762371, 50.44333], [4.8063, 50.45624], [4.82842, 50.45774], [4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]]], ""type"": ""MultiLineString""}";50.4863022552, 4.77217265722
4;BUS;Verviers-Central -- Welkenraedt;Train;#C170D2;;"{""coordinates"": [[[5.854913, 50.58814], [5.865333, 50.59092], [5.93649, 50.61625], [5.975386, 50.65971]], [[5.975386, 50.65971], [5.93649, 50.61625], [5.865333, 50.59092], [5.854913, 50.58814]]], ""type"": ""MultiLineString""}";50.6164063633, 5.92005895721
268;IC;Schaerbeek -- Binche;Train;#5D90F3;;"{""coordinates"": [[[4.37864, 50.87851], [4.380725, 50.84328], [4.373676, 50.83894], [4.379445, 50.83], [4.389517, 50.82219], [4.39854, 50.80992], [4.393081, 50.80136], [4.37405, 50.79615], [4.362758, 50.79441], [4.330729, 50.77832], [4.302603, 50.76661], [4.266485, 50.7519], [4.240633, 50.73393], [4.22158, 50.71511], [4.20573, 50.69171], [4.17589, 50.65101], [4.13766, 50.60508], [4.156637, 50.56239], [4.177102, 50.54617], [4.21158, 50.51936], [4.17986, 50.47816], [4.190611, 50.46498], [4.21104, 50.4308], [4.17245, 50.40876]], [[4.17245, 50.40876], [4.21104, 50.4308], [4.190611, 50.46498], [4.17986, 50.47816], [4.21158, 50.51936], [4.177102, 50.54617], [4.156637, 50.56239], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.309167, 50.80922], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]], [[4.156637, 50.56239], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.309167, 50.80922], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]], [[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.309167, 50.80922], [4.29533, 50.79183], [4.2737, 50.76636], [4.25856, 50.75158], [4.240633, 50.73393], [4.22158, 50.71511], [4.20573, 50.69171], [4.17589, 50.65101], [4.13766, 50.60508], [4.156637, 50.56239], [4.177102, 50.54617], [4.21158, 50.51936], [4.17986, 50.47816], [4.190611, 50.46498], [4.21104, 50.4308], [4.17245, 50.40876]], [[4.17245, 50.40876], [4.21104, 50.4308], [4.190611, 50.46498], [4.17986, 50.47816], [4.21158, 50.51936], [4.177102, 50.54617], [4.156637, 50.56239], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.266485, 50.7519], [4.302603, 50.76661], [4.330729, 50.77832], [4.362758, 50.79441], [4.37405, 50.79615], [4.393081, 50.80136], [4.39854, 50.80992], [4.389517, 50.82219], [4.379445, 50.83], [4.373676, 50.83894], [4.380725, 50.84328], [4.37864, 50.87851]], [[4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.309167, 50.80922], [4.29533, 50.79183], [4.2737, 50.76636], [4.25856, 50.75158], [4.240633, 50.73393], [4.22158, 50.71511], [4.20573, 50.69171], [4.17589, 50.65101], [4.13766, 50.60508], [4.156637, 50.56239]], [[4.156637, 50.56239], [4.177102, 50.54617], [4.21158, 50.51936], [4.17986, 50.47816], [4.190611, 50.46498], [4.21104, 50.4308], [4.17245, 50.40876]], [[4.17245, 50.40876], [4.21104, 50.4308], [4.190611, 50.46498], [4.17986, 50.47816], [4.21158, 50.51936], [4.177102, 50.54617], [4.156637, 50.56239]]], ""type"": ""MultiLineString""}";50.646005848, 4.23188455075
117;IC;Bruges -- Courtrai;Train;#D7E831;;"{""coordinates"": [[[3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516]], [[3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516]], [[3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245]], [[3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723]], [[3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723]], [[3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245]]], ""type"": ""MultiLineString""}";51.004734185, 3.17834415479
569;S41;Liege-Saint-Lambert -- Eupen;Train;#24D51E;;"{""coordinates"": [[[5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455], [5.59983, 50.61314], [5.616075, 50.60802], [5.643734, 50.58698], [5.688351, 50.57321], [5.723666, 50.56506], [5.741577, 50.57209], [5.806155, 50.56818], [5.854913, 50.58814], [5.865333, 50.59092], [5.93649, 50.61625], [5.975386, 50.65971], [6.03711, 50.63516]]], ""type"": ""MultiLineString""}";50.6028705551, 5.79395185781
567;P;Hasselt -- Gand-Saint-Pierre;Train;#A516BA;;"{""coordinates"": [[[5.327631, 50.93082], [5.187405, 50.96376], [5.05003, 50.99334], [4.98736, 51.00669], [4.94583, 51.00986], [4.86354, 51.00247], [4.82404, 50.98441], [4.747681, 50.95626], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [3.710673, 51.0359]]], ""type"": ""MultiLineString""}";50.9399459725, 4.51458989015
